,nconst,tconst,ordering,category,primaryName,primaryProfession,gender
382,nm0000044,85859.0,1.0,actor,Burt Lancaster,"actor,producer,miscellaneous",Male
383,nm0000046,44081.0,1.0,actress,Vivien Leigh,"actress,soundtrack,writer",Female
384,nm0000046,40098.0,1.0,actress,Vivien Leigh,"actress,soundtrack,writer",Female
385,nm0000047,46731.0,2.0,actress,Sophia Loren,"actress,soundtrack",Female
386,nm0000047,58335.0,1.0,actress,Sophia Loren,"actress,soundtrack",Female
387,nm0000047,54847.0,2.0,actress,Sophia Loren,"actress,soundtrack",Female
388,nm0000048,22100.0,1.0,actor,Peter Lorre,"actor,soundtrack,writer",Male
389,nm0000048,40214.0,3.0,actor,Peter Lorre,"actor,soundtrack,writer",Male
390,nm0000048,46672.0,4.0,actor,Peter Lorre,"actor,soundtrack,writer",Male
391,nm0000049,62467.0,10.0,composer,Henry Mancini,"music_department,soundtrack,composer",
392,nm0000049,58324.0,9.0,composer,Henry Mancini,"music_department,soundtrack,composer",
393,nm0000049,62407.0,7.0,composer,Henry Mancini,"music_department,soundtrack,composer",
394,nm0000049,52311.0,9.0,composer,Henry Mancini,"music_department,soundtrack,composer",
395,nm0000049,65611.0,7.0,composer,Henry Mancini,"music_department,soundtrack,composer",
396,nm0000049,82766.0,10.0,composer,Henry Mancini,"music_department,soundtrack,composer",
397,nm0000049,63415.0,8.0,composer,Henry Mancini,"music_department,soundtrack,composer",
398,nm0000049,58586.0,9.0,composer,Henry Mancini,"music_department,soundtrack,composer",
399,nm0000050,23027.0,1.0,actor,Groucho Marx,"soundtrack,actor,writer",Male
400,nm0000050,23969.0,1.0,actor,Groucho Marx,"soundtrack,actor,writer",Male
401,nm0000050,28772.0,1.0,actor,Groucho Marx,"soundtrack,actor,writer",Male
402,nm0000050,22158.0,1.0,actor,Groucho Marx,"soundtrack,actor,writer",Male
403,nm0000050,19777.0,1.0,actor,Groucho Marx,"soundtrack,actor,writer",Male
404,nm0000051,45943.0,3.0,actor,James Mason,"actor,producer,writer",Male
405,nm0000051,52948.0,1.0,actor,James Mason,"actor,producer,writer",Male
406,nm0000051,40221.0,1.0,actor,James Mason,"actor,producer,writer",Male
407,nm0000051,46672.0,2.0,actor,James Mason,"actor,producer,writer",Male
408,nm0000051,63991.0,1.0,actor,James Mason,"actor,producer,writer",Male
409,nm0000051,39677.0,1.0,actor,James Mason,"actor,producer,writer",Male
410,nm0000051,53125.0,3.0,actor,James Mason,"actor,producer,writer",Male
411,nm0000051,84855.0,4.0,actor,James Mason,"actor,producer,writer",Male
412,nm0000051,60453.0,1.0,actor,James Mason,"actor,producer,writer",Male
413,nm0000051,83908.0,2.0,actor,James Mason,"actor,producer,writer",Male
414,nm0000052,56801.0,1.0,actor,Marcello Mastroianni,"actor,soundtrack,producer",Male
415,nm0000052,117968.0,1.0,actor,Marcello Mastroianni,"actor,soundtrack,producer",Male
416,nm0000052,58335.0,2.0,actor,Marcello Mastroianni,"actor,soundtrack,producer",Male
417,nm0000052,54130.0,2.0,actor,Marcello Mastroianni,"actor,soundtrack,producer",Male
418,nm0000052,81616.0,4.0,actor,Marcello Mastroianni,"actor,soundtrack,producer",Male
419,nm0000052,53779.0,1.0,actor,Marcello Mastroianni,"actor,soundtrack,producer",Male
420,nm0000053,50397.0,2.0,actor,Robert Mitchum,"actor,soundtrack,producer",Male
421,nm0000053,39286.0,2.0,actor,Robert Mitchum,"actor,soundtrack,producer",Male
422,nm0000053,50356.0,1.0,actor,Robert Mitchum,"actor,soundtrack,producer",Male
423,nm0000053,48424.0,1.0,actor,Robert Mitchum,"actor,soundtrack,producer",Male
424,nm0000053,50490.0,1.0,actor,Robert Mitchum,"actor,soundtrack,producer",Male
425,nm0000053,48432.0,3.0,actor,Robert Mitchum,"actor,soundtrack,producer",Male
426,nm0000053,39689.0,1.0,actor,Robert Mitchum,"actor,soundtrack,producer",Male
427,nm0000054,48605.0,1.0,actress,Marilyn Monroe,"soundtrack,actress,writer",Female
428,nm0000054,53291.0,1.0,actress,Marilyn Monroe,"soundtrack,actress,writer",Female
429,nm0000054,45810.0,2.0,actress,Marilyn Monroe,"soundtrack,actress,writer",Female
430,nm0000054,54022.0,1.0,actress,Marilyn Monroe,"soundtrack,actress,writer",Female
431,nm0000054,44502.0,4.0,actress,Marilyn Monroe,"soundtrack,actress,writer",Female
432,nm0000054,45891.0,1.0,actress,Marilyn Monroe,"soundtrack,actress,writer",Female
433,nm0000054,50861.0,1.0,actress,Marilyn Monroe,"soundtrack,actress,writer",Female
434,nm0000054,55184.0,2.0,actress,Marilyn Monroe,"soundtrack,actress,writer",Female
435,nm0000055,44100.0,10.0,composer,Alfred Newman,"music_department,composer,soundtrack",
436,nm0000055,35360.0,9.0,composer,Alfred Newman,"music_department,composer,soundtrack",
437,nm0000055,48605.0,8.0,composer,Alfred Newman,"music_department,composer,soundtrack",
438,nm0000055,65377.0,9.0,composer,Alfred Newman,"music_department,composer,soundtrack",
439,nm0000055,41587.0,9.0,composer,Alfred Newman,"music_department,composer,soundtrack",
440,nm0000055,42792.0,9.0,composer,Alfred Newman,"music_department,composer,soundtrack",
441,nm0000055,42192.0,8.0,composer,Alfred Newman,"music_department,composer,soundtrack",
442,nm0000056,110074.0,2.0,actor,Paul Newman,"actor,producer,director",Male
443,nm0000056,64115.0,1.0,actor,Paul Newman,"actor,producer,director",Male
444,nm0000056,84855.0,1.0,actor,Paul Newman,"actor,producer,director",Male
445,nm0000056,53804.0,1.0,actor,Paul Newman,"actor,producer,director",Male
446,nm0000056,61512.0,1.0,actor,Paul Newman,"actor,producer,director",Male
447,nm0000056,61107.0,1.0,actor,Paul Newman,"actor,producer,director",Male
448,nm0000056,54997.0,1.0,actor,Paul Newman,"actor,producer,director",Male
449,nm0000056,51459.0,2.0,actor,Paul Newman,"actor,producer,director",Male
450,nm0000056,97336.0,1.0,actor,Paul Newman,"actor,producer,director",Male
451,nm0000057,56800.0,3.0,actor,David Niven,"actor,producer,soundtrack",Male
452,nm0000057,38733.0,1.0,actor,David Niven,"actor,producer,soundtrack",Male
453,nm0000057,54953.0,1.0,actor,David Niven,"actor,producer,soundtrack",Male
454,nm0000057,57878.0,2.0,actor,David Niven,"actor,producer,soundtrack",Male
455,nm0000057,61452.0,1.0,actor,David Niven,"actor,producer,soundtrack",Male
456,nm0000057,52182.0,3.0,actor,David Niven,"actor,producer,soundtrack",Male
457,nm0000057,29929.0,4.0,actor,David Niven,"actor,producer,soundtrack",Male
458,nm0000057,30044.0,3.0,actor,David Niven,"actor,producer,soundtrack",Male
459,nm0000057,40183.0,1.0,actor,David Niven,"actor,producer,soundtrack",Male
460,nm0000057,40321.0,1.0,actor,David Niven,"actor,producer,soundtrack",Male
461,nm0000058,45061.0,2.0,actress,Maureen O'Hara,"actress,soundtrack",Female
462,nm0000059,58997.0,3.0,actor,Laurence Olivier,"actor,producer,director",Male
463,nm0000059,54331.0,2.0,actor,Laurence Olivier,"actor,producer,director",Male
464,nm0000059,82186.0,1.0,actor,Laurence Olivier,"actor,producer,director",Male
465,nm0000059,50861.0,2.0,actor,Laurence Olivier,"actor,producer,director",Male
466,nm0000059,40416.0,1.0,actor,Laurence Olivier,"actor,producer,director",Male
467,nm0000059,69281.0,1.0,actor,Laurence Olivier,"actor,producer,director",Male
468,nm0000060,39694.0,1.0,actor,Gregory Peck,"actor,producer,soundtrack",Male
469,nm0000060,38499.0,3.0,actor,Gregory Peck,"actor,producer,soundtrack",Male
470,nm0000060,46250.0,1.0,actor,Gregory Peck,"actor,producer,soundtrack",Male
471,nm0000060,38109.0,2.0,actor,Gregory Peck,"actor,producer,soundtrack",Male
472,nm0000060,45162.0,1.0,actor,Gregory Peck,"actor,producer,soundtrack",Male
473,nm0000060,54953.0,2.0,actor,Gregory Peck,"actor,producer,soundtrack",Male
474,nm0000061,35360.0,1.0,actor,Tyrone Power,"actor,soundtrack,producer",Male
475,nm0000061,51201.0,1.0,actor,Tyrone Power,"actor,soundtrack,producer",Male
476,nm0000062,58725.0,1.0,actor,Elvis Presley,"soundtrack,actor,music_department",Male
477,nm0000063,46731.0,1.0,actor,Anthony Quinn,"actor,producer,soundtrack",Male
478,nm0000063,36244.0,4.0,actor,Anthony Quinn,"actor,producer,soundtrack",Male
479,nm0000063,54953.0,3.0,actor,Anthony Quinn,"actor,producer,soundtrack",Male
480,nm0000064,37469.0,1.0,actor,Edward G. Robinson,"actor,soundtrack,writer",Male
481,nm0000064,36775.0,3.0,actor,Edward G. Robinson,"actor,soundtrack,writer",Male
482,nm0000064,49833.0,4.0,actor,Edward G. Robinson,"actor,soundtrack,writer",Male
483,nm0000064,38057.0,1.0,actor,Edward G. Robinson,"actor,soundtrack,writer",Male
484,nm0000064,21079.0,1.0,actor,Edward G. Robinson,"actor,soundtrack,writer",Male
485,nm0000065,59229.0,9.0,composer,Nino Rota,"composer,soundtrack,music_department",
486,nm0000065,52861.0,10.0,composer,Nino Rota,"composer,soundtrack,music_department",
487,nm0000065,56801.0,10.0,composer,Nino Rota,"composer,soundtrack,music_department",
488,nm0000065,66549.0,10.0,composer,Nino Rota,"composer,soundtrack,music_department",
489,nm0000065,68646.0,8.0,composer,Nino Rota,"composer,soundtrack,music_department",
490,nm0000065,50783.0,10.0,composer,Nino Rota,"composer,soundtrack,music_department",
491,nm0000066,45810.0,1.0,actress,Jane Russell,"actress,soundtrack,producer",Female
492,nm0000067,37884.0,8.0,composer,Miklós Rózsa,"music_department,composer,soundtrack",
493,nm0000067,36323.0,10.0,composer,Miklós Rózsa,"music_department,composer,soundtrack",
494,nm0000067,36775.0,8.0,composer,Miklós Rózsa,"music_department,composer,soundtrack",
495,nm0000067,36367.0,8.0,composer,Miklós Rózsa,"music_department,composer,soundtrack",
496,nm0000067,54847.0,10.0,composer,Miklós Rózsa,"music_department,composer,soundtrack",
497,nm0000067,80025.0,9.0,composer,Miklós Rózsa,"music_department,composer,soundtrack",
498,nm0000067,42208.0,9.0,composer,Miklós Rózsa,"music_department,composer,soundtrack",
499,nm0000067,40242.0,10.0,composer,Miklós Rózsa,"music_department,composer,soundtrack",
500,nm0000067,41090.0,9.0,composer,Miklós Rózsa,"music_department,composer,soundtrack",
501,nm0000067,45943.0,8.0,composer,Miklós Rózsa,"music_department,composer,soundtrack",
502,nm0000068,39441.0,1.0,actor,Randolph Scott,"actor,producer,soundtrack",Male
503,nm0000069,48432.0,2.0,actor,Frank Sinatra,"soundtrack,actor,producer",Male
504,nm0000069,48140.0,3.0,actor,Frank Sinatra,"soundtrack,actor,producer",Male
505,nm0000069,41716.0,2.0,actor,Frank Sinatra,"soundtrack,actor,producer",Male
506,nm0000069,37514.0,1.0,actor,Frank Sinatra,"soundtrack,actor,producer",Male
507,nm0000070,23582.0,9.0,composer,Max Steiner,"music_department,composer,soundtrack",
508,nm0000070,41386.0,8.0,composer,Max Steiner,"music_department,composer,soundtrack",
509,nm0000070,36613.0,9.0,composer,Max Steiner,"music_department,composer,soundtrack",
510,nm0000070,38355.0,10.0,composer,Max Steiner,"music_department,composer,soundtrack",
511,nm0000070,30044.0,10.0,composer,Max Steiner,"music_department,composer,soundtrack",
512,nm0000070,40897.0,8.0,composer,Max Steiner,"music_department,composer,soundtrack",
513,nm0000070,35140.0,9.0,composer,Max Steiner,"music_department,composer,soundtrack",
514,nm0000070,37280.0,10.0,composer,Max Steiner,"music_department,composer,soundtrack",
515,nm0000070,49730.0,8.0,composer,Max Steiner,"music_department,composer,soundtrack",
516,nm0000070,23238.0,9.0,composer,Max Steiner,"music_department,composer,soundtrack",
517,nm0000070,36515.0,9.0,composer,Max Steiner,"music_department,composer,soundtrack",
518,nm0000071,52357.0,1.0,actor,James Stewart,"actor,soundtrack,director",Male
519,nm0000071,52561.0,1.0,actor,James Stewart,"actor,soundtrack,director",Male
520,nm0000071,38650.0,1.0,actor,James Stewart,"actor,soundtrack,director",Male
521,nm0000071,40746.0,1.0,actor,James Stewart,"actor,soundtrack,director",Male
522,nm0000071,47396.0,1.0,actor,James Stewart,"actor,soundtrack,director",Male
523,nm0000071,40202.0,1.0,actor,James Stewart,"actor,soundtrack,director",Male
524,nm0000071,42546.0,1.0,actor,James Stewart,"actor,soundtrack,director",Male
525,nm0000071,59183.0,1.0,actor,James Stewart,"actor,soundtrack,director",Male
526,nm0000071,47030.0,1.0,actor,James Stewart,"actor,soundtrack,director",Male
527,nm0000072,53318.0,1.0,actress,Elizabeth Taylor,"actress,soundtrack,producer",Female
528,nm0000072,41594.0,4.0,actress,Elizabeth Taylor,"actress,soundtrack,producer",Female
529,nm0000072,61184.0,1.0,actress,Elizabeth Taylor,"actress,soundtrack,producer",Female
530,nm0000072,51459.0,1.0,actress,Elizabeth Taylor,"actress,soundtrack,producer",Female
531,nm0000072,37120.0,2.0,actress,Elizabeth Taylor,"actress,soundtrack,producer",Female
532,nm0000073,36940.0,3.0,actress,Shirley Temple,"actress,soundtrack,writer",Female
533,nm0000073,37280.0,4.0,actress,Shirley Temple,"actress,soundtrack,writer",Female
534,nm0000074,39420.0,1.0,actress,Gene Tierney,"actress,soundtrack",Female
535,nm0000074,35360.0,2.0,actress,Gene Tierney,"actress,soundtrack",Female
536,nm0000074,37008.0,1.0,actress,Gene Tierney,"actress,soundtrack",Female
537,nm0000075,61735.0,1.0,actor,Spencer Tracy,"actor,soundtrack",Male
538,nm0000075,35567.0,1.0,actor,Spencer Tracy,"actor,soundtrack",Male
539,nm0000075,29942.0,1.0,actor,Spencer Tracy,"actor,soundtrack",Male
540,nm0000075,41090.0,1.0,actor,Spencer Tracy,"actor,soundtrack",Male
541,nm0000075,53946.0,1.0,actor,Spencer Tracy,"actor,soundtrack",Male
542,nm0000075,50307.0,1.0,actor,Spencer Tracy,"actor,soundtrack",Male
543,nm0000076,55032.0,5.0,director,François Truffaut,"writer,director,producer",
544,nm0000076,85276.0,6.0,writer,François Truffaut,"writer,director,producer",
545,nm0000076,64990.0,5.0,director,François Truffaut,"writer,director,producer",
546,nm0000076,60390.0,5.0,director,François Truffaut,"writer,director,producer",
547,nm0000076,53198.0,5.0,director,François Truffaut,"writer,director,producer",
548,nm0000076,61955.0,5.0,director,François Truffaut,"writer,director,producer",
549,nm0000076,82370.0,5.0,director,François Truffaut,"writer,director,producer",
550,nm0000076,53472.0,6.0,writer,François Truffaut,"writer,director,producer",
551,nm0000077,52151.0,9.0,composer,Franz Waxman,"music_department,composer,soundtrack",
552,nm0000077,37954.0,10.0,composer,Franz Waxman,"music_department,composer,soundtrack",
553,nm0000077,53131.0,9.0,composer,Franz Waxman,"music_department,composer,soundtrack",
554,nm0000077,35567.0,10.0,composer,Franz Waxman,"music_department,composer,soundtrack",
555,nm0000077,43014.0,8.0,composer,Franz Waxman,"music_department,composer,soundtrack",
556,nm0000077,47396.0,8.0,composer,Franz Waxman,"music_department,composer,soundtrack",
557,nm0000077,37094.0,9.0,composer,Franz Waxman,"music_department,composer,soundtrack",
558,nm0000077,36230.0,10.0,composer,Franz Waxman,"music_department,composer,soundtrack",
559,nm0000077,54343.0,8.0,composer,Franz Waxman,"music_department,composer,soundtrack",
560,nm0000077,50933.0,9.0,composer,Franz Waxman,"music_department,composer,soundtrack",
561,nm0000078,63060.0,1.0,actor,John Wayne,"actor,producer,soundtrack",Male
562,nm0000078,49730.0,1.0,actor,John Wayne,"actor,producer,soundtrack",Male
563,nm0000078,45061.0,1.0,actor,John Wayne,"actor,producer,soundtrack",Male
564,nm0000078,65126.0,1.0,actor,John Wayne,"actor,producer,soundtrack",Male
565,nm0000078,53221.0,1.0,actor,John Wayne,"actor,producer,soundtrack",Male
566,nm0000078,40724.0,1.0,actor,John Wayne,"actor,producer,soundtrack",Male
567,nm0000079,60782.0,1.0,actress,Raquel Welch,"actress,soundtrack,producer",Female
568,nm0000079,60397.0,2.0,actress,Raquel Welch,"actress,soundtrack,producer",Female
569,nm0000079,61391.0,4.0,actress,Raquel Welch,"actress,soundtrack,producer",Female
570,nm0000080,35015.0,5.0,director,Orson Welles,"actor,writer,director",Male
571,nm0000080,36969.0,1.0,actor,Orson Welles,"actor,writer,director",Male
572,nm0000080,52311.0,2.0,actor,Orson Welles,"actor,writer,director",Male
573,nm0000080,1336999.0,1.0,archive_sound,Orson Welles,"actor,writer,director",Male
574,nm0000080,41959.0,1.0,actor,Orson Welles,"actor,writer,director",Male
575,nm0000080,61452.0,4.0,actor,Orson Welles,"actor,writer,director",Male
576,nm0000080,66549.0,3.0,actor,Orson Welles,"actor,writer,director",Male
577,nm0000081,59314.0,1.0,actress,Natalie Wood,"actress,soundtrack,music_department",Female
578,nm0000081,48545.0,2.0,actress,Natalie Wood,"actress,soundtrack,music_department",Female
579,nm0000082,46303.0,9.0,composer,Victor Young,"music_department,soundtrack,composer",
580,nm0000082,45061.0,8.0,composer,Victor Young,"music_department,soundtrack,composer",
581,nm0000082,47580.0,9.0,composer,Victor Young,"music_department,soundtrack,composer",
582,nm0000082,47136.0,9.0,composer,Victor Young,"music_department,soundtrack,composer",
583,nm0000084,212712.0,4.0,actress,Li Gong,actress,Female
584,nm0000084,98147.0,2.0,actress,Li Gong,actress,Female
585,nm0000084,473444.0,2.0,actress,Li Gong,actress,Female
586,nm0000092,79470.0,2.0,actor,John Cleese,"actor,writer,producer",Male
587,nm0000092,66765.0,1.0,actor,John Cleese,"actor,writer,producer",Male
588,nm0000092,81633.0,3.0,actor,John Cleese,"actor,writer,producer",Male
589,nm0000092,85959.0,1.0,actor,John Cleese,"actor,writer,producer",Male
590,nm0000092,119115.0,1.0,actor,John Cleese,"actor,writer,producer",Male
591,nm0000093,1210166.0,1.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
592,nm0000093,110322.0,1.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
593,nm0000093,1764234.0,1.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
594,nm0000093,2713180.0,1.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
595,nm0000093,2024544.0,4.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
596,nm0000093,119643.0,1.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
597,nm0000093,1650554.0,10.0,producer,Brad Pitt,"actor,producer,soundtrack",Male
598,nm0000093,449467.0,1.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
599,nm0000093,240772.0,2.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
600,nm0000093,110148.0,1.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
601,nm0000093,165982.0,1.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
602,nm0000093,816711.0,1.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
603,nm0000093,114746.0,3.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
604,nm0000093,117665.0,3.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
605,nm0000093,439289.0,9.0,producer,Brad Pitt,"actor,producer,soundtrack",Male
606,nm0000093,208092.0,2.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
607,nm0000093,114369.0,2.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
608,nm0000093,421715.0,1.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
609,nm0000093,120102.0,1.0,actor,Brad Pitt,"actor,producer,soundtrack",Male
610,nm0000095,99012.0,5.0,director,Woody Allen,"writer,director,actor",Male
